date,total_cases,new_cases,total_deaths,stringency_index,Kia,SK Hynix Inc,LG Corporation,Hyundai Motor Company,Posco Holdings Inc,Samsung Electronics,Kakao
2022-10-27,25297334.0,0.0,29017.0,11.11,66000.0,90000.0,79500.0,162000.0,249000.0,59500.0,48750.0
2022-10-28,25297334.0,0.0,29017.0,11.11,66200.0,83400.0,79000.0,164000.0,247000.0,57300.0,48750.0
2022-10-31,25538799.0,0.0,29230.0,11.11,66300.0,82700.0,79200.0,164500.0,249000.0,59400.0,50700.0
2022-11-01,25538799.0,0.0,29230.0,11.11,66300.0,83900.0,81400.0,164500.0,254500.0,60000.0,50700.0
2022-11-02,25538799.0,0.0,29230.0,11.11,66200.0,84500.0,81100.0,165000.0,258500.0,59600.0,52300.0
2022-11-03,25538799.0,0.0,29230.0,11.11,64500.0,82700.0,80800.0,162000.0,258000.0,59200.0,50100.0
2022-11-04,25538799.0,0.0,29230.0,11.11,65300.0,84500.0,80600.0,163000.0,256000.0,59400.0,50300.0
2022-11-07,25838239.0,0.0,29420.0,11.11,67100.0,86500.0,81600.0,169500.0,276500.0,60200.0,49850.0
2022-11-08,25838239.0,0.0,29420.0,11.11,67500.0,87700.0,81800.0,170000.0,273000.0,61800.0,51500.0
2022-11-09,25838239.0,0.0,29420.0,11.11,67400.0,89200.0,82400.0,169500.0,283500.0,62000.0,52100.0
2022-11-10,25838239.0,0.0,29420.0,11.11,66600.0,89100.0,82300.0,169500.0,281000.0,60400.0,50800.0
2022-11-11,25838239.0,0.0,29420.0,11.11,68000.0,93500.0,83400.0,172000.0,285500.0,62900.0,58700.0
2022-11-14,26194229.0,0.0,29748.0,11.11,69900.0,90900.0,83800.0,176000.0,294500.0,61900.0,58500.0
2022-11-15,26194229.0,0.0,29748.0,11.11,68500.0,91600.0,85100.0,174500.0,291500.0,62400.0,58700.0
2022-11-16,26194229.0,0.0,29748.0,11.11,67800.0,91500.0,85900.0,172000.0,288000.0,62700.0,58600.0
2022-11-17,26194229.0,0.0,29748.0,11.11,66300.0,87700.0,84000.0,170000.0,284000.0,61400.0,59100.0
2022-11-18,26194229.0,0.0,29748.0,11.11,66000.0,88400.0,83300.0,169500.0,289500.0,61800.0,57700.0
2022-11-21,26558765.0,0.0,30111.0,11.11,65200.0,86300.0,84900.0,168000.0,288500.0,61400.0,56300.0
2022-11-22,26558765.0,0.0,30111.0,11.11,65200.0,85200.0,83600.0,165500.0,292500.0,60600.0,54300.0
2022-11-23,26558765.0,0.0,30111.0,11.11,66300.0,85200.0,82900.0,166000.0,289500.0,61000.0,55700.0
2022-11-24,26558765.0,0.0,30111.0,11.11,65900.0,86900.0,84200.0,167500.0,289500.0,61400.0,57400.0
2022-11-25,26558765.0,0.0,30111.0,11.11,65400.0,85100.0,85000.0,166000.0,295500.0,61000.0,56100.0
2022-11-28,26937516.0,0.0,30454.0,11.11,65400.0,83100.0,84100.0,167500.0,294000.0,60100.0,54600.0
2022-11-29,26937516.0,0.0,30454.0,11.11,67300.0,83700.0,84700.0,169000.0,293500.0,60600.0,55900.0
2022-11-30,26937516.0,0.0,30454.0,11.11,68600.0,85000.0,84100.0,169000.0,299500.0,62200.0,56400.0
2022-12-01,26937516.0,0.0,30454.0,11.11,68600.0,84700.0,84600.0,171500.0,301000.0,62600.0,57900.0
2022-12-02,26937516.0,0.0,30454.0,11.11,66500.0,81900.0,82600.0,169000.0,295000.0,60400.0,56900.0
2022-12-05,27308090.0,0.0,30793.0,11.11,65600.0,81000.0,80800.0,165500.0,293500.0,60300.0,58000.0
2022-12-06,27308090.0,0.0,30793.0,11.11,65100.0,81000.0,79800.0,164500.0,286500.0,59200.0,56000.0
2022-12-07,27308090.0,0.0,30793.0,11.11,65000.0,78900.0,78500.0,163000.0,290000.0,58900.0,55500.0
2022-12-08,27308090.0,0.0,30793.0,11.11,64700.0,78800.0,79600.0,162000.0,286500.0,59200.0,55500.0
2022-12-09,27308090.0,0.0,30793.0,11.11,65200.0,81500.0,80400.0,162500.0,284000.0,60400.0,58100.0
2022-12-12,27728482.0,0.0,31128.0,11.11,65100.0,81100.0,80500.0,163500.0,283000.0,59500.0,58100.0
2022-12-13,27728482.0,0.0,31128.0,11.11,62500.0,82300.0,79400.0,159500.0,286500.0,59700.0,58200.0
2022-12-14,27728482.0,0.0,31128.0,11.11,64100.0,81800.0,81000.0,163500.0,286000.0,60500.0,58700.0
2022-12-15,27728482.0,0.0,31128.0,11.11,64100.0,80200.0,80200.0,162000.0,283500.0,59300.0,55300.0
2022-12-16,27728482.0,0.0,31128.0,11.11,64100.0,78400.0,80000.0,162500.0,279000.0,59500.0,54400.0
2022-12-19,28188293.0,0.0,31490.0,11.11,62400.0,79000.0,79600.0,159000.0,281500.0,59500.0,55800.0
2022-12-20,28188293.0,0.0,31490.0,11.11,62400.0,78300.0,78800.0,157000.0,281000.0,58600.0,54300.0
2022-12-21,28188293.0,0.0,31490.0,11.11,62000.0,78000.0,79000.0,156000.0,287500.0,58000.0,54200.0
2022-12-22,28188293.0,0.0,31490.0,11.11,63500.0,79200.0,80500.0,158500.0,289500.0,59100.0,55100.0
2022-12-23,28188293.0,0.0,31490.0,11.11,62700.0,77800.0,82100.0,157000.0,288500.0,58100.0,53400.0
2022-12-26,28659055.0,0.0,31882.0,11.11,63700.0,77000.0,81400.0,158000.0,292000.0,57900.0,53600.0
2022-12-27,28659055.0,0.0,31882.0,11.11,64100.0,77000.0,81900.0,158000.0,292000.0,58100.0,54400.0
2022-12-28,28659055.0,0.0,31882.0,11.11,60900.0,76000.0,79500.0,154000.0,291000.0,56600.0,53600.0
2022-12-29,28659055.0,0.0,31882.0,11.11,59300.0,75000.0,78100.0,151000.0,276500.0,55300.0,53100.0
2023-01-02,29116800.0,0.0,32301.0,0.0,61500.0,75700.0,76600.0,157000.0,272000.0,55500.0,52700.0
2023-01-03,29116800.0,0.0,32301.0,0.0,62400.0,75600.0,75500.0,159000.0,272000.0,55400.0,53300.0
2023-01-04,29116800.0,0.0,32301.0,0.0,62000.0,81000.0,76300.0,160500.0,274500.0,57800.0,55700.0
2023-01-05,29116800.0,0.0,32301.0,0.0,61100.0,81400.0,76500.0,159000.0,278500.0,58200.0,57700.0
2023-01-06,29116800.0,0.0,32301.0,0.0,61500.0,83100.0,76800.0,159500.0,286000.0,59000.0,57200.0
2023-01-09,29520600.0,0.0,32496.0,0.0,64100.0,86000.0,77800.0,164000.0,289000.0,60700.0,61100.0
2023-01-10,29520600.0,0.0,32496.0,0.0,63900.0,86500.0,78800.0,163000.0,291000.0,60400.0,60700.0
2023-01-11,29520600.0,0.0,32496.0,0.0,64200.0,87300.0,79600.0,164000.0,292000.0,60500.0,61900.0
2023-01-12,29520600.0,0.0,32496.0,0.0,63900.0,86800.0,79800.0,166500.0,291000.0,60500.0,61500.0
2023-01-13,29520600.0,0.0,32496.0,0.0,65300.0,85700.0,81900.0,169000.0,305000.0,60800.0,62000.0
2023-01-16,29806891.0,0.0,32496.0,0.0,64600.0,85800.0,81400.0,166500.0,311000.0,61100.0,64500.0
2023-01-17,29806891.0,0.0,32496.0,0.0,65000.0,86000.0,81800.0,166000.0,305500.0,61000.0,61800.0
2023-01-18,29806891.0,0.0,32496.0,0.0,64700.0,85100.0,81300.0,164500.0,300000.0,60400.0,61600.0
2023-01-19,29806891.0,0.0,32496.0,0.0,64300.0,85500.0,82300.0,164000.0,300500.0,61500.0,60800.0
2023-01-20,29806891.0,0.0,32496.0,0.0,64300.0,87600.0,82600.0,164500.0,308500.0,61800.0,61200.0
2023-01-25,29999529.0,0.0,32496.0,0.0,64300.0,91400.0,83000.0,165700.0,308500.0,63300.0,62600.0
2023-01-26,29999529.0,0.0,32496.0,0.0,69400.0,91400.0,83400.0,175100.0,314000.0,63800.0,62600.0
2023-01-27,29999529.0,0.0,32496.0,0.0,69100.0,91500.0,83900.0,173900.0,311500.0,64600.0,64700.0
2023-01-30,30149601.0,0.0,32496.0,0.0,68600.0,90700.0,83500.0,173900.0,311500.0,63300.0,63300.0
2023-01-31,30149601.0,0.0,32496.0,0.0,66800.0,88500.0,82900.0,170000.0,303500.0,61400.0,61900.0
2023-02-01,30149601.0,0.0,32496.0,0.0,69500.0,91400.0,81100.0,167000.0,303500.0,61000.0,62200.0
2023-02-02,30149601.0,0.0,32496.0,0.0,69700.0,91400.0,81200.0,169900.0,303500.0,63500.0,64500.0
2023-02-03,30149601.0,0.0,32496.0,0.0,71000.0,92200.0,81700.0,169900.0,303500.0,63500.0,67200.0
2023-02-06,30257411.0,0.0,33614.0,0.0,71200.0,89100.0,80200.0,172800.0,299000.0,61600.0,65200.0
2023-02-07,30257411.0,0.0,33614.0,0.0,70500.0,90800.0,80300.0,170500.0,298000.0,62000.0,68600.0
2023-02-08,30257411.0,0.0,33614.0,0.0,71300.0,94900.0,82200.0,170500.0,298000.0,63100.0,69100.0
2023-02-09,30257411.0,0.0,33614.0,0.0,71700.0,94900.0,81200.0,172600.0,306000.0,63300.0,69100.0
2023-02-10,30257411.0,0.0,33614.0,0.0,71700.0,93500.0,81200.0,173200.0,300000.0,62900.0,67600.0
2023-02-13,30350199.0,0.0,33747.0,0.0,73200.0,90600.0,81200.0,171600.0,304500.0,62900.0,64300.0
2023-02-14,30350199.0,0.0,33747.0,0.0,73500.0,93400.0,80900.0,173700.0,307000.0,63200.0,65000.0
2023-02-15,30350199.0,0.0,33747.0,0.0,72600.0,91700.0,80900.0,172700.0,325500.0,62200.0,63600.0
2023-02-16,30350199.0,0.0,33747.0,0.0,76500.0,92900.0,82100.0,179300.0,329000.0,63700.0,64200.0
2023-02-17,30350199.0,0.0,33747.0,0.0,76400.0,92000.0,81600.0,179000.0,334000.0,62600.0,63300.0
2023-02-20,30429571.0,0.0,33865.0,0.0,76300.0,92500.0,82000.0,178200.0,346000.0,62700.0,64200.0
2023-02-21,30429571.0,0.0,33865.0,0.0,76600.0,91200.0,83600.0,178200.0,346000.0,62100.0,63100.0
2023-02-22,30429571.0,0.0,33865.0,0.0,74500.0,89100.0,81800.0,174200.0,332000.0,61100.0,62200.0
2023-02-23,30429571.0,0.0,33865.0,0.0,76400.0,92700.0,84400.0,176200.0,331500.0,62000.0,62500.0
2023-02-24,30429571.0,0.0,33865.0,0.0,75300.0,91000.0,84800.0,173900.0,322000.0,61300.0,61800.0
2023-02-27,30498878.0,0.0,33961.0,0.0,76000.0,90000.0,82400.0,173300.0,319000.0,60500.0,61900.0
2023-02-28,30498878.0,0.0,33961.0,0.0,75300.0,89400.0,82300.0,176300.0,318000.0,60600.0,62400.0
2023-03-02,30498878.0,0.0,33961.0,0.0,77800.0,88100.0,83200.0,178500.0,337000.0,60800.0,61200.0
2023-03-03,30498878.0,0.0,33961.0,0.0,78200.0,87300.0,83100.0,176100.0,332000.0,60500.0,61000.0
2023-03-06,30564915.0,0.0,34034.0,0.0,78500.0,89700.0,83400.0,177500.0,329500.0,61500.0,63600.0
2023-03-07,30564915.0,0.0,34034.0,0.0,77600.0,88900.0,82100.0,175100.0,335000.0,60700.0,61500.0
2023-03-08,30564915.0,0.0,34034.0,0.0,78900.0,86800.0,82400.0,174900.0,329000.0,60300.0,59100.0
2023-03-09,30564915.0,0.0,34034.0,0.0,78100.0,85600.0,80600.0,176300.0,322500.0,60100.0,59000.0
2023-03-10,30564915.0,0.0,34034.0,0.0,78000.0,83300.0,85900.0,175000.0,320500.0,59500.0,58100.0
2023-03-13,30634731.0,0.0,34115.0,0.0,78800.0,84300.0,88300.0,176000.0,327000.0,60000.0,60800.0
2023-03-14,30634731.0,0.0,34115.0,0.0,76300.0,81100.0,85300.0,171000.0,316000.0,59000.0,59400.0
2023-03-15,30634731.0,0.0,34115.0,0.0,79600.0,79100.0,88600.0,174300.0,326500.0,59800.0,59300.0
2023-03-16,30634731.0,0.0,34115.0,0.0,79100.0,79000.0,90900.0,174000.0,323000.0,59900.0,59900.0
2023-03-17,30634731.0,0.0,34115.0,0.0,80200.0,84000.0,90500.0,176600.0,321000.0,61300.0,60200.0
2023-03-20,30699030.0,0.0,34171.0,0.0,78000.0,83700.0,87000.0,175100.0,319000.0,60200.0,61000.0
2023-03-21,30699030.0,0.0,34171.0,0.0,77700.0,83600.0,85700.0,175800.0,319000.0,60300.0,60900.0
2023-03-22,30699030.0,0.0,34171.0,0.0,78900.0,86900.0,83800.0,180300.0,330000.0,61100.0,62700.0
2023-03-23,30699030.0,0.0,34171.0,0.0,78400.0,88500.0,83800.0,180500.0,329000.0,62300.0,61600.0
2023-03-24,30699030.0,0.0,34171.0,0.0,77600.0,87300.0,83000.0,177700.0,322000.0,63000.0,61400.0
2023-03-27,30769256.0,0.0,34223.0,0.0,76000.0,85500.0,83000.0,176100.0,332000.0,62100.0,60700.0
2023-03-28,30769256.0,0.0,34223.0,0.0,76900.0,88400.0,83200.0,177100.0,339000.0,62900.0,60700.0
2023-03-29,30769256.0,0.0,34223.0,0.0,79500.0,86900.0,83500.0,180400.0,341000.0,62700.0,60400.0
2023-03-30,30769256.0,0.0,34223.0,0.0,79400.0,88800.0,81600.0,181200.0,339500.0,63200.0,60100.0
2023-03-31,30769256.0,0.0,34223.0,0.0,81000.0,88600.0,82800.0,184500.0,368000.0,64000.0,61100.0
2023-04-03,30840377.0,0.0,34281.0,0.0,81200.0,87200.0,83200.0,183600.0,392000.0,63100.0,60200.0
2023-04-04,30840377.0,0.0,34281.0,0.0,80100.0,84500.0,84600.0,183800.0,367000.0,63600.0,60700.0
2023-04-05,30840377.0,0.0,34281.0,0.0,81300.0,84600.0,84300.0,186700.0,373500.0,63900.0,60500.0
2023-04-06,30840377.0,0.0,34281.0,0.0,81000.0,83800.0,82800.0,185100.0,362500.0,62300.0,58600.0
2023-04-07,30840377.0,0.0,34281.0,0.0,80100.0,89100.0,83600.0,185100.0,369500.0,65000.0,58600.0
2023-04-10,30914055.0,0.0,34332.0,0.0,81000.0,90700.0,84500.0,185900.0,398500.0,65700.0,58100.0
2023-04-11,30914055.0,0.0,34332.0,0.0,85000.0,91800.0,85400.0,192100.0,397000.0,65900.0,59300.0
2023-04-12,30914055.0,0.0,34332.0,0.0,86100.0,90300.0,93500.0,198200.0,406500.0,66000.0,58700.0
2023-04-13,30914055.0,0.0,34332.0,0.0,86600.0,88700.0,93000.0,198900.0,391500.0,66100.0,59500.0
2023-04-14,30914055.0,0.0,34332.0,0.0,85300.0,89300.0,92100.0,196100.0,416000.0,65100.0,60500.0
2023-04-17,30989142.0,0.0,34376.0,0.0,84500.0,88500.0,88400.0,195000.0,423500.0,65300.0,60100.0
2023-04-18,30989142.0,0.0,34376.0,0.0,82700.0,87600.0,91000.0,191400.0,414500.0,65600.0,59000.0
2023-04-19,30989142.0,0.0,34376.0,0.0,85400.0,88200.0,91700.0,193600.0,412000.0,65500.0,58600.0
2023-04-20,30989142.0,0.0,34376.0,0.0,84100.0,87700.0,90300.0,192500.0,409500.0,65300.0,57900.0
2023-04-21,30989142.0,0.0,34376.0,0.0,83300.0,89100.0,88700.0,190400.0,396000.0,65700.0,57900.0
2023-04-24,31078559.0,0.0,34427.0,0.0,84700.0,87200.0,87700.0,191900.0,398500.0,65200.0,57200.0
2023-04-25,31078559.0,0.0,34427.0,0.0,86600.0,85500.0,86400.0,201000.0,379500.0,63600.0,56000.0
2023-04-26,31078559.0,0.0,34427.0,0.0,85700.0,87400.0,85900.0,201500.0,371500.0,64100.0,56500.0
2023-04-27,31078559.0,0.0,34427.0,0.0,86600.0,88800.0,86300.0,202000.0,387000.0,64600.0,55800.0
2023-04-28,31078559.0,0.0,34427.0,0.0,84500.0,89500.0,87400.0,197500.0,377000.0,65500.0,58100.0
2023-05-02,31170886.0,0.0,34487.0,0.0,86900.0,90200.0,88600.0,201500.0,382000.0,65700.0,58500.0
2023-05-03,31170886.0,0.0,34487.0,0.0,86500.0,89800.0,88600.0,201000.0,380000.0,65400.0,58300.0
2023-05-04,31170886.0,0.0,34487.0,0.0,85900.0,88700.0,89100.0,199200.0,379000.0,65100.0,57200.0
2023-05-08,31277746.0,0.0,34534.0,0.0,87100.0,88700.0,90200.0,202500.0,367500.0,65900.0,57700.0
2023-05-09,31277746.0,0.0,34534.0,0.0,87600.0,87300.0,90100.0,205000.0,372000.0,65300.0,57500.0
2023-05-10,31277746.0,0.0,34534.0,0.0,90000.0,86900.0,91100.0,210000.0,366000.0,64600.0,56500.0
2023-05-11,31277746.0,0.0,34534.0,0.0,90100.0,86300.0,91000.0,208000.0,362500.0,64200.0,56000.0
2023-05-12,31277746.0,0.0,34534.0,0.0,89400.0,87200.0,88400.0,208500.0,363500.0,64100.0,56600.0
2023-05-15,31408102.0,0.0,34610.0,0.0,90000.0,86400.0,88300.0,208000.0,368000.0,64500.0,56800.0
2023-05-16,31408102.0,0.0,34610.0,0.0,87300.0,90400.0,87900.0,202500.0,370500.0,65400.0,56100.0
2023-05-17,31408102.0,0.0,34610.0,0.0,88100.0,91900.0,88700.0,204500.0,370000.0,65000.0,57700.0
2023-05-18,31408102.0,0.0,34610.0,0.0,89900.0,93600.0,89400.0,206500.0,373000.0,66200.0,57200.0
2023-05-19,31408102.0,0.0,34610.0,0.0,88700.0,97300.0,89300.0,205500.0,364500.0,68400.0,57900.0
2023-05-22,31541285.0,0.0,34687.0,0.0,88800.0,98200.0,89000.0,207500.0,369000.0,68500.0,57900.0
2023-05-23,31541285.0,0.0,34687.0,0.0,88700.0,97900.0,88700.0,207500.0,377000.0,68400.0,58000.0
2023-05-24,31541285.0,0.0,34687.0,0.0,89100.0,97700.0,89100.0,207500.0,371000.0,68500.0,56800.0
2023-05-25,31541285.0,0.0,34687.0,0.0,87100.0,103500.0,87400.0,203500.0,365000.0,68800.0,56700.0
2023-05-26,31541285.0,0.0,34687.0,0.0,87400.0,109200.0,87200.0,205500.0,360500.0,70300.0,56600.0
2023-05-30,31646973.0,0.0,34754.0,0.0,85600.0,110300.0,88100.0,200500.0,363000.0,72300.0,56800.0
2023-05-31,31646973.0,0.0,34754.0,0.0,85900.0,108600.0,86000.0,200000.0,360000.0,71400.0,56200.0
2023-06-01,31646973.0,0.0,34754.0,0.0,84200.0,110300.0,86800.0,197500.0,361000.0,70900.0,56100.0
2023-06-02,31646973.0,0.0,34754.0,0.0,85200.0,110300.0,88400.0,199500.0,376500.0,72200.0,57200.0
2023-06-05,31747839.0,0.0,34827.0,0.0,86200.0,108700.0,89300.0,201000.0,387500.0,71700.0,57100.0
2023-06-07,31747839.0,0.0,34827.0,0.0,82000.0,108000.0,90200.0,196400.0,388500.0,71000.0,57400.0
2023-06-08,31747839.0,0.0,34827.0,0.0,81400.0,109700.0,90700.0,196700.0,388000.0,70900.0,56500.0
2023-06-09,31747839.0,0.0,34827.0,0.0,82900.0,115400.0,90400.0,197100.0,394000.0,72000.0,56400.0
2023-06-12,31883597.0,0.0,34893.0,0.0,81600.0,114800.0,90300.0,196200.0,391500.0,71000.0,56600.0
2023-06-13,31883597.0,0.0,34893.0,0.0,82300.0,119500.0,89900.0,198000.0,389500.0,72000.0,56400.0
2023-06-14,31883597.0,0.0,34893.0,0.0,83000.0,118800.0,89000.0,201000.0,391500.0,71900.0,55700.0
2023-06-15,31883597.0,0.0,34893.0,0.0,82300.0,119000.0,88100.0,199700.0,386000.0,71500.0,53900.0
2023-06-16,31883597.0,0.0,34893.0,0.0,81600.0,118900.0,88700.0,199400.0,393000.0,71800.0,53600.0
2023-06-19,31904667.0,0.0,34960.0,0.0,82300.0,114800.0,88200.0,199300.0,392500.0,71200.0,52500.0
2023-06-20,31904667.0,0.0,34960.0,0.0,81700.0,116100.0,87900.0,197900.0,386000.0,71400.0,51700.0
2023-06-21,31904667.0,0.0,34960.0,0.0,83900.0,115100.0,88600.0,204000.0,382500.0,70500.0,50500.0
2023-06-22,31904667.0,0.0,34960.0,0.0,83400.0,114000.0,89400.0,202000.0,396000.0,71300.0,50300.0
2023-06-23,31904667.0,0.0,34960.0,0.0,83400.0,113600.0,87700.0,199900.0,392000.0,71600.0,49700.0
2023-06-26,32018486.0,0.0,35017.0,0.0,85500.0,113500.0,88100.0,200500.0,400000.0,72400.0,50000.0
2023-06-27,32018486.0,0.0,35017.0,0.0,86200.0,113000.0,88400.0,206000.0,403500.0,72600.0,49350.0
2023-06-28,32018486.0,0.0,35017.0,0.0,86400.0,114300.0,88200.0,206000.0,389500.0,72700.0,49000.0
2023-06-29,32018486.0,0.0,35017.0,0.0,86000.0,116200.0,88100.0,204500.0,387500.0,72400.0,49000.0
2023-06-30,32018486.0,0.0,35017.0,0.0,88500.0,115200.0,88000.0,206500.0,388000.0,72200.0,49100.0
2023-07-03,32131606.0,0.0,35017.0,0.0,88500.0,117600.0,90000.0,208500.0,402000.0,73000.0,51000.0
2023-07-04,32131606.0,0.0,35017.0,0.0,88900.0,117900.0,87500.0,208000.0,402500.0,73000.0,49950.0
2023-07-05,32131606.0,0.0,35017.0,0.0,88100.0,116700.0,84900.0,205500.0,403000.0,72000.0,48850.0
2023-07-06,32131606.0,0.0,35017.0,0.0,89000.0,113800.0,82800.0,206500.0,394000.0,71600.0,50900.0
2023-07-07,32131606.0,0.0,35017.0,0.0,87900.0,111800.0,82800.0,204000.0,400000.0,69900.0,49850.0
2023-07-10,32256154.0,0.0,35071.0,0.0,87500.0,110300.0,84800.0,205500.0,397000.0,69500.0,49850.0
2023-07-11,32256154.0,0.0,35071.0,0.0,88500.0,113400.0,85400.0,207000.0,394500.0,71500.0,50700.0
2023-07-12,32256154.0,0.0,35071.0,0.0,88400.0,115400.0,85700.0,203500.0,417500.0,71900.0,51600.0
2023-07-13,32256154.0,0.0,35071.0,0.0,87500.0,114100.0,85200.0,203500.0,431500.0,71900.0,51900.0
2023-07-14,32256154.0,0.0,35071.0,0.0,88700.0,118000.0,87300.0,208500.0,447000.0,73400.0,52800.0
2023-07-17,32406598.0,0.0,35071.0,0.0,86600.0,117200.0,86300.0,203500.0,478000.0,73300.0,52700.0
2023-07-18,32406598.0,0.0,35071.0,0.0,85900.0,117800.0,86400.0,201500.0,488000.0,72000.0,51800.0
2023-07-19,32406598.0,0.0,35071.0,0.0,86000.0,117500.0,86400.0,202000.0,499500.0,71700.0,50400.0
2023-07-20,32406598.0,0.0,35071.0,0.0,84300.0,116900.0,87500.0,200500.0,497500.0,71000.0,50500.0
2023-07-21,32406598.0,0.0,35071.0,0.0,84500.0,115100.0,87500.0,200000.0,551000.0,70300.0,50600.0
2023-07-24,32611509.0,0.0,35159.0,0.0,83500.0,114000.0,87300.0,199200.0,642000.0,70400.0,49850.0
2023-07-25,32611509.0,0.0,35159.0,0.0,84600.0,113400.0,87100.0,200500.0,658000.0,70000.0,48850.0
2023-07-26,32611509.0,0.0,35159.0,0.0,82600.0,113000.0,85400.0,198700.0,630000.0,69800.0,47800.0
2023-07-27,32611509.0,0.0,35159.0,0.0,83100.0,124000.0,85500.0,197800.0,594000.0,71700.0,50600.0
2023-07-28,32611509.0,0.0,35159.0,0.0,84200.0,128000.0,83700.0,196800.0,619000.0,70600.0,50600.0
2023-07-31,32883090.0,0.0,35216.0,0.0,82700.0,123400.0,83500.0,196000.0,642000.0,69800.0,51300.0
2023-08-01,32883090.0,0.0,35216.0,0.0,83300.0,125100.0,85700.0,199400.0,621000.0,71100.0,54900.0
2023-08-02,32883090.0,0.0,35216.0,0.0,80000.0,119500.0,86100.0,192500.0,585000.0,69900.0,53200.0
2023-08-03,32883090.0,0.0,35216.0,0.0,80700.0,120000.0,85000.0,191700.0,592000.0,68800.0,53300.0
2023-08-04,32883090.0,0.0,35216.0,0.0,80600.0,120100.0,83800.0,192200.0,594000.0,68300.0,51800.0
2023-08-07,33534219.0,0.0,35411.0,0.0,77600.0,121900.0,83500.0,188000.0,561000.0,68500.0,52700.0
2023-08-08,33534219.0,0.0,35411.0,0.0,78300.0,118600.0,83000.0,188400.0,597000.0,67600.0,51800.0
2023-08-09,33534219.0,0.0,35411.0,0.0,78900.0,118500.0,84000.0,189400.0,597000.0,68900.0,52800.0
2023-08-10,33534219.0,0.0,35411.0,0.0,78900.0,118500.0,83200.0,188400.0,598000.0,68000.0,52600.0
2023-08-11,33534219.0,0.0,35411.0,0.0,80300.0,115300.0,82300.0,190500.0,577000.0,67500.0,51600.0
2023-08-14,33615792.0,0.0,35411.0,0.0,78700.0,114900.0,81200.0,188800.0,577000.0,67300.0,50700.0
2023-08-16,33615792.0,0.0,35411.0,0.0,78000.0,115800.0,81400.0,185800.0,546000.0,67000.0,50300.0
2023-08-17,33615792.0,0.0,35411.0,0.0,78400.0,114800.0,80800.0,184800.0,553000.0,66700.0,49250.0
2023-08-18,33615792.0,0.0,35411.0,0.0,78400.0,117200.0,79700.0,186100.0,549000.0,66300.0,48450.0
2023-08-21,33897537.0,0.0,35557.0,0.0,78100.0,116400.0,81000.0,186100.0,551000.0,66600.0,48400.0
2023-08-22,33897537.0,0.0,35557.0,0.0,78800.0,116500.0,81200.0,187900.0,560000.0,66600.0,48650.0
2023-08-23,33897537.0,0.0,35557.0,0.0,78700.0,116000.0,81500.0,187500.0,551000.0,67100.0,48900.0
2023-08-24,33897537.0,0.0,35557.0,0.0,78800.0,120900.0,82000.0,186400.0,579000.0,68200.0,49100.0
2023-08-25,33897537.0,0.0,35557.0,0.0,78100.0,116500.0,82300.0,186200.0,577000.0,67100.0,48100.0
2023-08-28,34179800.0,0.0,35812.0,0.0,78300.0,115900.0,82400.0,185400.0,593000.0,66800.0,48000.0
2023-08-29,34179800.0,0.0,35812.0,0.0,80200.0,118600.0,82800.0,186700.0,583000.0,66800.0,48600.0
2023-08-30,34179800.0,0.0,35812.0,0.0,80400.0,119400.0,82600.0,187800.0,580000.0,67100.0,49000.0
2023-08-31,34179800.0,0.0,35812.0,0.0,80200.0,121800.0,82100.0,189100.0,579000.0,66900.0,48100.0
2023-09-01,34179800.0,0.0,35812.0,0.0,79700.0,120000.0,82900.0,187400.0,560000.0,71000.0,48950.0
2023-09-04,34436542.0,0.0,35812.0,0.0,80000.0,119200.0,84300.0,187300.0,590000.0,71200.0,49100.0
2023-09-05,34436542.0,0.0,35812.0,0.0,79100.0,119400.0,84500.0,186600.0,597000.0,70700.0,48900.0
2023-09-06,34436542.0,0.0,35812.0,0.0,78900.0,118200.0,84300.0,186700.0,580000.0,70000.0,49050.0
2023-09-07,34436542.0,0.0,35812.0,0.0,78300.0,118500.0,84500.0,187200.0,568000.0,70400.0,48750.0
2023-09-08,34436542.0,0.0,35812.0,0.0,77800.0,113700.0,83900.0,185700.0,583000.0,70300.0,48250.0
2023-09-11,34571873.0,0.0,35934.0,0.0,77600.0,115900.0,84100.0,185500.0,570000.0,70800.0,48250.0
2023-09-12,34571873.0,0.0,35934.0,0.0,77700.0,116700.0,83800.0,186200.0,546000.0,70500.0,48400.0
2023-09-13,34571873.0,0.0,35934.0,0.0,78500.0,118500.0,84700.0,189800.0,529000.0,70900.0,47800.0
2023-09-14,34571873.0,0.0,35934.0,0.0,79200.0,122200.0,85000.0,190700.0,553000.0,71700.0,48300.0
2023-09-15,34571873.0,0.0,35934.0,0.0,80100.0,122400.0,85800.0,192200.0,584000.0,72000.0,48850.0
2023-09-18,34571873.0,0.0,35934.0,0.0,79400.0,119000.0,84500.0,191000.0,603000.0,70200.0,48600.0
2023-09-19,34571873.0,0.0,35934.0,0.0,79400.0,119200.0,84600.0,190000.0,593000.0,69800.0,47850.0
2023-09-20,34571873.0,0.0,35934.0,0.0,81400.0,118000.0,85300.0,194900.0,594000.0,69600.0,47100.0
2023-09-21,34571873.0,0.0,35934.0,0.0,79800.0,116500.0,83500.0,191900.0,577000.0,68900.0,45650.0
2023-09-22,34571873.0,0.0,35934.0,0.0,80200.0,117300.0,83900.0,191500.0,569000.0,68800.0,45050.0
